words,1,2,3,dop,l_en,r_en,score,diff_en,rep_words,dop1,l_en1,r_en1,diff_en1,score1
其实还,1.6156707e-06,8.078354e-05,50.00000140730207,-8.87241,2.089905,1.3617278,-5.4207773,0.7281772,,,,,,
还是很不,1.6156707e-06,8.078354e-05,50.00000140730207,-8.436948,2.5987904,1.7993406,-4.038817,0.7994497999999999,,,,,,
是服了,1.6156707e-06,8.078354e-05,50.00000140730207,-8.543693,0.90309,2.2878017,-5.352801,-1.3847117000000002,真是服,,,,,
个一个,1.6156707e-06,8.078354e-05,50.00000140730207,-9.1549635,1.39794,2.0934217,-5.663602,-0.6954817,一个一个,-8.91373,2.2988532,2.1903317,0.10852149999999972,-4.4245453
还长,1.6156707e-06,8.078354e-05,50.00000140730207,-8.529101,1.748188,2.2718415,-4.509072,-0.5236534999999998,路还长,-8.333401,1.4149734,1.3222193,0.09275410000000006,-5.596208
的推,1.6156707e-06,8.078354e-05,50.00000140730207,-9.457353,2.365488,1.6532125,-5.438652,0.7122755000000001,推荐,-8.82613,1.5314789,1.50515,0.02632889999999999,-5.789501
这是怎么,1.6156707e-06,8.078354e-05,50.00000140730207,-9.068801,1.9637878,1.3802112,-5.7248015,0.5835766,,,,,,
5码,1.6156707e-06,8.078354e-05,50.00000140730207,-8.85735,1.5682018,2.365488,-4.9236603,-0.7972862000000001,45码,-8.064244,1.6127839,1.845098,-0.23231409999999997,-4.6063623
这次真,1.6156707e-06,8.078354e-05,50.00000140730207,-8.603973,2.3598354,1.4771212,-4.7670164,0.8827142000000001,,,,,,
说是不是,1.6156707e-06,8.078354e-05,50.00000140730207,-7.922894,0.90309,1.6627579,-5.357046,-0.7596679,你说是不,,,,,
是干的,1.6156707e-06,8.078354e-05,50.00000140730207,-8.034951,0.0,2.4183013,-5.6166496,-2.4183013,,,,,,
没有自,1.6156707e-06,8.078354e-05,50.00000140730207,-9.125725,2.3673558,1.5440681,-5.214301,0.8232876999999998,没有自己,-9.230405,2.071882,1.6334685,0.4384135,-5.525054
愤怒,4.625574e-06,0.00022780956000000003,49.25000852852681,-6.6644454,0.0,0.9542425,-5.7102027,-0.9542425,葡萄不愤怒,-5.4832277,1.146128,0.9542425,0.19188550000000004,-3.382857
弃之可惜,6.250776e-07,3.0697740000000005e-05,49.11029119224595,-7.281603,0.30103,1.3424227,-5.63815,-1.0413926999999998,,,,,,
太会,1.6156707e-06,7.916786999999999e-05,49.00000182949268,-9.414892,2.2148438,1.60206,-5.5979886,0.6127838000000001,,,,,,
鬼知道,1.6156707e-06,7.916786999999999e-05,49.00000182949268,-8.779929,2.1271048,1.50515,-5.1476746,0.6219548000000001,鬼知道我,-7.8047304,1.30103,1.230449,0.070581,-5.2732515
